45.38092383,-122.5322871
45.03529856,-123.152943
46.10113098,-123.0690044
46.02467656,-122.457188
45.19512509,-123.2699326
45.72869878,-121.9555246
45.18150948,-123.469896
45.31483823,-123.2872493
45.51829561,-123.4303604
45.60685522,-121.8733949
46.09271414,-122.236839
45.81257621,-123.3701057
45.87702308,-123.1869436
45.8951517,-122.710609
45.50271936,-123.6194736
45.19293774,-122.0018698
45.92846477,-122.3014506
45.50698509,-122.9253625
46.14197815,-123.1035969
45.6217559,-122.1310102
45.91010874,-123.4844095
45.85884317,-123.0918227
44.87091487,-122.8882419
45.60573155,-122.4956809
44.92069084,-123.1503571
44.91436042,-123.1611768
45.39555358,-123.4664694
45.22314152,-122.5809937
45.54036684,-122.8024775
45.26663074,-123.4230731
45.94007861,-122.6497974
45.48403495,-123.6526667
45.87733115,-122.5957303
44.99719607,-123.1500716
45.54586934,-121.8023495
45.39095802,-123.4807225
45.64901262,-122.9742039
45.38786346,-122.7592157
44.94836746,-123.2688799
45.63878331,-121.9402924
48.18737009,-122.5673741
46.9238077,-122.3773014
47.9946148,-121.5861341
47.06403596,-122.9116887
47.97890148,-123.177937
47.95964695,-122.672427
47.99592199,-122.9825684
47.90178154,-122.7648341
47.54185288,-123.2425917
47.59861545,-121.3287692
47.60778395,-121.4598634
47.33774793,-121.6099822
47.60118889,-121.5101236
47.84094606,-121.8892232
47.38298634,-122.6625162
47.20611526,-122.2329004
48.14704385,-122.2343107
48.15015022,-121.9116859
46.96249598,-122.511334
47.78558076,-122.6129768
47.91869346,-123.0243677
47.98445681,-121.651101
47.96860265,-122.6808502
48.01806287,-122.5365578
47.66949422,-121.4083012
33.677171,-117.7469426
34.00426884,-117.3786265
33.38668539,-118.2465857
34.50679035,-118.779108
34.08449457,-117.7412321
34.03043876,-119.0071299
33.94144494,-117.4213413
33.98011332,-117.8194466
34.56598381,-117.9413599
33.96459713,-117.6322605
34.1404058,-119.0806884
33.39763802,-118.3289439
33.37440937,-118.4103881
33.51837505,-118.1274138
33.72730887,-117.4724363
33.40855207,-117.8555115
34.59932254,-118.7251109
34.01553109,-118.6815684
34.16078302,-119.0172509
34.69445802,-118.2528293
33.67649843,-118.2726355
34.58077152,-117.9941256
33.64330886,-118.1323649
33.83692072,-118.6928694
33.7684468,-118.435516
34.00947198,-118.264274
33.75089123,-117.6958251
33.60382082,-118.1862713
34.03747121,-117.6719321
33.69269008,-117.6899049
33.96104524,-118.5362185
33.6860929,-117.984155
34.52609276,-118.8077637
33.76443751,-118.7296667
34.34417161,-118.0818472
34.02966914,-117.7946462
34.28404134,-118.6676485
34.36465332,-117.6050056
33.53344671,-117.8680907
34.45420945,-118.6069553
37.23793426,-122.5938933
37.86925619,-121.8848914
37.10744271,-122.5967721
38.23019216,-122.8588524
37.95585012,-121.7907653
37.96147612,-122.1649628
37.4662708,-121.7524994
37.50183587,-123.0855919
37.52229121,-123.0255037
38.03097574,-123.1999058
37.19648715,-122.4802252
37.72510866,-123.3174364
37.21268156,-122.6587718
37.52808464,-122.5806664
37.33161987,-123.012731
37.70707132,-123.005228
38.03984122,-122.4763036
37.75334355,-122.4470575
37.66603182,-123.1027547
37.83534378,-121.8712939
38.10781213,-121.990276
37.94789148,-123.1318628
37.99516996,-122.6653773
37.36787273,-123.0406503
37.42996914,-121.9961947
37.31934986,-122.0355347
37.29122891,-122.6300684
37.16713018,-122.6745684
37.53509167,-122.0726374
37.4891565,-121.6855797
37.61693011,-121.6620462
37.40054364,-121.8316639
37.18846514,-122.941452
37.40180806,-123.0774732
37.54138753,-122.1710808
38.22602872,-121.7220241
37.41103493,-121.9778363
37.37587677,-122.8461437
37.52275582,-122.7245346
37.79986053,-122.4154868
37.75631809,-114.3172343
34.89993452,-114.9761454
37.28641763,-116.7667811
35.10544764,-114.9617518
37.24523967,-115.0607443
36.02333061,-117.3185168
34.57226094,-114.9470572
34.7895472,-113.7892739
36.03062833,-116.3632011
36.00470495,-116.3900986
35.69291774,-116.9684373
36.23228431,-116.8270588
37.14277482,-114.8016078
34.45248854,-115.1588411
35.58473894,-113.7303258
35.53693275,-114.2439982
35.78300791,-114.1195064
35.94958832,-115.9274617
35.73797526,-115.2856275
37.30560807,-116.8123796
37.01246067,-114.7075744
35.83297439,-115.1743768
35.86053996,-116.7237465
37.71301984,-114.6864184
34.68311695,-114.2504733
36.47487509,-113.474564
35.65626052,-113.2765053
36.76261125,-113.5584016
35.64950278,-114.9241194
36.0889026,-116.2368674
35.64645575,-114.6845045
37.16359072,-116.1335643
37.80790346,-114.698301
35.81829276,-113.0795403
34.57128165,-115.6357321
36.12047594,-116.8535369
36.94876846,-114.9553135
37.63382784,-115.3801495
35.66286051,-115.8802049
34.98436361,-115.585162
34.67275348,-113.0420406
34.99274376,-111.8213385
32.65044605,-111.0306301
33.58733544,-110.4851271
33.95951199,-112.743851
34.44653565,-113.7790802
33.27461695,-110.1443793
31.8411188,-113.0540132
32.34098963,-111.2820611
33.21538505,-110.5852276
32.71786159,-110.828376
33.4412202,-110.6177176
32.98465755,-113.6259011
32.49360585,-113.8400092
34.25641373,-111.5651023
34.48180806,-112.6265039
33.7190713,-111.1851107
32.49991921,-111.7206589
35.00139983,-112.9251538
31.72111841,-112.004813
31.73388994,-111.993316
33.66178558,-112.837887
33.77709052,-112.2059159
32.28522613,-111.6272378
33.3853359,-111.4262998
35.01320619,-111.7713116
34.91662236,-112.9733684
33.66005566,-110.5922824
33.14815596,-113.4976182
33.49775976,-112.0496584
33.47664991,-110.7826008
34.26912606,-112.739995
34.72019045,-111.9557008
33.0307819,-110.7937099
32.96020909,-111.848161
33.3398627,-107.3526108
33.78149288,-108.5920557
34.36710649,-106.0143514
37.08126514,-106.9207762
35.86144785,-103.7631922
33.4264396,-107.0745947
36.54934192,-108.2551162
36.40138066,-107.750374
36.06793025,-105.5209894
34.05736458,-106.0283733
34.66227705,-109.2187214
34.96794881,-104.738242
35.79750158,-106.1676892
37.27233932,-107.3727571
35.0471556,-104.5216805
33.24651805,-107.3780667
34.46769026,-106.7042397
35.26569997,-104.7670272
36.90557381,-106.7030243
33.65931074,-106.6680537
35.94470796,-106.7786593
36.92942594,-105.6403596
35.28188811,-105.5874398
