45.38092383,-122.5322871
45.03529856,-123.152943
46.10113098,-123.0690044
46.02467656,-122.457188
45.19512509,-123.2699326
45.72869878,-121.9555246
45.18150948,-123.469896
45.31483823,-123.2872493
45.6217559,-122.1310102
45.91010874,-123.4844095
45.85884317,-123.0918227
44.87091487,-122.8882419
45.60573155,-122.4956809
44.92069084,-123.1503571
44.91436042,-123.1611768
45.39555358,-123.4664694
45.63878331,-121.9402924
48.18737009,-122.5673741
46.9238077,-122.3773014
47.9946148,-121.5861341
47.06403596,-122.9116887
47.97890148,-123.177937
47.95964695,-122.672427
47.99592199,-122.9825684
47.90178154,-122.7648341
47.54185288,-123.2425917
34.52609276,-118.8077637
33.76443751,-118.7296667
34.34417161,-118.0818472
34.02966914,-117.7946462
34.28404134,-118.6676485
34.36465332,-117.6050056
33.53344671,-117.8680907
37.21268156,-122.6587718
37.52808464,-122.5806664
37.33161987,-123.012731
37.70707132,-123.005228
38.03984122,-122.4763036
37.75334355,-122.4470575
37.66603182,-123.1027547
37.18846514,-122.941452
37.40180806,-123.0774732
37.54138753,-122.1710808
38.22602872,-121.7220241
37.41103493,-121.9778363
37.37587677,-122.8461437
37.52275582,-122.7245346
37.79986053,-122.4154868
37.75631809,-114.3172343
34.89993452,-114.9761454
37.28641763,-116.7667811
35.10544764,-114.9617518
37.24523967,-115.0607443
36.02333061,-117.3185168
34.57226094,-114.9470572
34.7895472,-113.7892739
36.03062833,-116.3632011
36.00470495,-116.3900986
35.69291774,-116.9684373
36.23228431,-116.8270588
37.14277482,-114.8016078
34.45248854,-115.1588411
35.58473894,-113.7303258
35.53693275,-114.2439982
35.78300791,-114.1195064
35.94958832,-115.9274617
35.73797526,-115.2856275
37.30560807,-116.8123796
37.01246067,-114.7075744
35.83297439,-115.1743768
35.86053996,-116.7237465
37.71301984,-114.6864184
34.68311695,-114.2504733
36.47487509,-113.474564
35.65626052,-113.2765053
36.76261125,-113.5584016
35.64950278,-114.9241194
36.0889026,-116.2368674
35.64645575,-114.6845045
37.16359072,-116.1335643
37.80790346,-114.698301
35.81829276,-113.0795403
34.57128165,-115.6357321
36.12047594,-116.8535369
36.94876846,-114.9553135
37.63382784,-115.3801495
35.66286051,-115.8802049
34.98436361,-115.585162
34.67275348,-113.0420406
33.66178558,-112.837887
33.77709052,-112.2059159
32.28522613,-111.6272378
33.3853359,-111.4262998
35.01320619,-111.7713116
34.91662236,-112.9733684
33.66005566,-110.5922824
33.14815596,-113.4976182
33.3398627,-107.3526108
39.436939,-105.4222726
38.93714328,-106.1136775
38.67247838,-107.8733247
38.25353493,-107.0375181
39.60634326,-107.28136
41.12603319,-103.8771252
38.4690194,-105.5904873
41.27318979,-106.0438003
37.85218568,-106.157019
38.28023469,-106.7359841
38.22911983,-106.8981536
38.62585507,-104.2100498
38.98122766,-105.3223866
39.12948624,-105.0845064
39.79287517,-105.9279503
39.13328997,-103.4336939
38.16718757,-103.7317071
38.54634303,-106.6739683
39.05794939,-104.6913695
38.04748722,-106.5158679
41.3247285,-102.8996825
38.83781072,-102.2618065
42.21023022,-104.9438113
32.25966094,-96.97499279
33.03182198,-98.65070694
30.52060519,-98.79577313
33.31065097,-94.18717216
32.27622028,-94.46301879
31.5335537,-98.42255263
32.75134237,-94.72809139
31.05977725,-94.16079907
35.04032962,-98.89953409
34.51541144,-94.04078258
33.92800449,-96.21358022
33.23314199,-97.87461478
32.65320262,-94.52277038
32.39721574,-99.33937315
34.65785051,-94.47061856
32.36602916,-96.07373874
32.45678586,-96.67348676
35.1814884,-98.58225156
32.34853577,-96.76580222
34.23723951,-97.27561766
34.68466969,-97.37220657
35.53328763,-96.351681
33.78449003,-94.07459639
33.05617033,-94.83443857
30.46752853,-96.21007995
33.63694157,-95.84222872
34.26798761,-96.64115266
32.58470792,-95.41320883
34.29460757,-97.1553216
36.14391311,-94.93051863
34.66241139,-94.24716499
35.20341033,-99.51930779
37.16772699,-96.46479014
37.15328978,-100.3043802
33.72752039,-99.19678211
37.50174044,-97.65762596
37.96906564,-99.01846036
37.5424566,-98.42685668
35.38366115,-98.90101971
35.68897827,-99.7211857
34.65343254,-99.7757338
37.03630699,-95.63045865
34.17734779,-95.66564396
33.59105258,-95.25145977
35.73143143,-100.8535259
33.52247499,-96.24949919
37.18695959,-99.32448229
39.01722162,-97.31509764
38.38861545,-93.44494229
36.60012572,-93.69022272
37.11746777,-95.56997653
37.07341933,-93.04723341
38.1239892,-92.60443656
39.36133216,-94.03643693
36.60391412,-94.66464298
39.25684458,-91.10618493
37.46686746,-93.68759101
37.36231894,-95.48365909
38.08177917,-98.00229811
46.42590726,-95.41403901
43.47657756,-95.44439127
46.45325416,-91.04984743
46.73954944,-91.75215858
47.0534321,-93.34625946
43.4216056,-88.24614142
41.59034219,-89.31915012
42.6914756,-87.48081697
42.25738352,-87.32448773
40.85190583,-87.42529576
40.32279367,-78.26695342
40.47649914,-77.94443315
38.2952209,-78.81887166
38.61797646,-75.43551105
38.81643985,-76.31743639
37.44899428,-78.05797328
39.03884765,-75.62555167
39.17441462,-76.58866768
37.85949924,-78.29364328
39.37936305,-77.09693435
40.43553473,-77.04942321
39.18497117,-79.3039154
38.82089657,-75.24322867
38.57588734,-78.0090608
39.36375548,-75.20131891
37.73909549,-78.78954239
37.66162891,-77.25435884
39.16120691,-78.59137102
37.93530224,-75.74997711
38.60391832,-79.07928682
38.60760591,-75.92831048
40.67119153,-76.6469144
38.80173212,-78.3233248
38.68835066,-74.98134284
37.77004809,-77.250285
37.45813863,-76.45109172
38.5172399,-74.98130159
38.76053147,-76.33789644
37.28221799,-77.04172921
37.9159939,-75.1253989
39.37133967,-74.79574899
39.29305032,-75.41680114
40.65796519,-72.88669751
39.76601237,-73.4314339
40.49805108,-74.91924544
40.79165042,-73.50026997
39.95524604,-74.90145295
41.17553645,-74.62510659
40.48615827,-72.98732176
41.39114442,-73.42762958
40.49638323,-73.02499768
41.11907955,-75.18764221
40.28294545,-74.85060513
41.01779967,-74.32214178
41.07304262,-73.82352556
40.93890646,-73.43891782
41.76506309,-74.10676321
40.14892821,-74.64035162
38.35029525,-86.6284965
37.4911408,-88.20911826
38.59214672,-86.8849589
34.98721443,-89.56856986
